user_id,item_id,interaction_type,timestamp
248,23,view,2025-07-01T02:31:24.786Z
45,15,view,2025-07-01T02:31:19.735Z
327,6,click,2025-07-01T02:31:08.355Z
207,19,click,2025-07-01T02:26:24.684Z
294,7,click,2025-07-01T02:26:09.720Z
15,5,click,2025-07-01T02:26:20.438Z
310,15,view,2025-07-01T02:26:29.634Z
188,20,click,2025-07-01T02:26:33.069Z
16,15,click,2025-07-01T02:26:50.259Z
63,13,click,2025-07-01T02:26:43.380Z
486,7,view,2025-07-01T02:26:53.496Z
109,28,purchase,2025-07-01T02:37:15.975Z
410,17,click,2025-07-01T02:37:21.428Z
333,2,purchase,2025-07-01T02:37:32.871Z
36,16,click,2025-07-01T02:35:01.181Z
82,21,view,2025-07-01T02:34:29.285Z
229,10,click,2025-07-01T02:34:40.795Z
42,1,click,2025-07-01T02:35:36.798Z
149,21,purchase,2025-07-01T02:36:13.369Z
338,24,click,2025-07-01T02:36:12.755Z
114,18,purchase,2025-07-01T02:36:05.689Z
471,3,click,2025-07-01T02:36:10.430Z
42,27,click,2025-07-01T02:36:35.291Z
348,13,click,2025-07-01T02:36:26.688Z
267,24,click,2025-07-01T02:36:07.000Z
65,10,click,2025-07-01T02:37:10.445Z
449,4,view,2025-07-01T02:36:56.422Z
318,8,click,2025-07-01T02:37:24.059Z
33,25,view,2025-07-01T02:37:16.075Z
68,7,click,2025-07-01T02:37:30.948Z
42,5,click,2025-07-01T02:36:54.102Z
467,12,view,2025-07-01T02:37:37.415Z
381,27,view,2025-07-01T02:36:38.027Z
369,4,click,2025-07-01T02:35:02.994Z
150,30,view,2025-07-01T02:35:25.496Z
22,2,view,2025-07-01T02:34:45.840Z
487,5,view,2025-07-01T02:34:28.362Z
230,13,purchase,2025-07-01T02:40:56.456Z
275,21,click,2025-07-01T02:40:43.931Z
208,2,purchase,2025-07-01T02:40:34.223Z
326,27,purchase,2025-07-01T02:41:20.714Z
434,18,purchase,2025-07-01T02:40:31.394Z
354,17,click,2025-07-01T02:41:09.996Z
183,15,purchase,2025-07-01T02:39:23.526Z
170,30,click,2025-07-01T02:39:21.212Z
152,24,click,2025-07-01T02:39:47.401Z
347,20,view,2025-07-01T02:41:31.733Z
210,2,view,2025-07-01T02:41:37.595Z
342,20,view,2025-07-01T02:41:41.379Z
111,22,click,2025-07-01T02:43:24.821Z
190,24,purchase,2025-07-01T02:43:23.405Z
268,23,purchase,2025-07-01T02:43:20.065Z
495,20,click,2025-07-01T02:43:24.215Z
129,30,click,2025-07-01T02:43:24.316Z
87,9,click,2025-07-01T02:43:23.607Z
191,26,view,2025-07-01T02:43:32.423Z
306,9,click,2025-07-01T02:44:07.962Z
173,11,purchase,2025-07-01T02:45:02.523Z
273,15,purchase,2025-07-01T02:43:56.000Z
460,8,purchase,2025-07-01T02:45:00.787Z
317,24,click,2025-07-01T02:44:20.483Z
450,12,purchase,2025-07-01T02:44:25.026Z
409,6,view,2025-07-01T02:42:38.107Z
408,19,click,2025-07-01T02:42:39.017Z
476,30,view,2025-07-01T02:43:34.951Z
34,8,view,2025-07-01T02:43:21.683Z
336,3,click,2025-07-01T02:44:00.044Z
390,19,view,2025-07-01T02:44:33.324Z
297,26,click,2025-07-01T02:43:55.091Z
41,2,view,2025-07-01T02:44:13.714Z
473,6,view,2025-07-01T02:44:58.360Z
160,27,view,2025-07-01T02:44:36.679Z
242,5,click,2025-07-01T02:44:52.888Z
1,13,click,2025-07-01T02:44:15.330Z
138,11,click,2025-07-01T02:42:39.825Z
178,5,click,2025-07-01T02:42:41.643Z
77,20,click,2025-07-01T02:43:16.616Z
452,9,view,2025-07-01T02:43:37.172Z
412,28,click,2025-07-01T02:45:27.392Z
376,20,purchase,2025-07-01T02:45:47.510Z
276,11,purchase,2025-07-01T02:45:48.721Z
349,15,click,2025-07-01T02:42:53.271Z
151,21,purchase,2025-07-01T02:42:52.160Z
292,23,purchase,2025-07-01T02:43:01.563Z
277,7,click,2025-07-01T02:31:39.936Z
413,25,click,2025-07-01T02:31:31.054Z
191,11,purchase,2025-07-01T02:31:29.238Z
94,19,click,2025-07-01T02:25:20.829Z
144,25,view,2025-07-01T02:24:53.401Z
128,7,view,2025-07-01T02:24:57.134Z
425,8,click,2025-07-01T02:25:14.861Z
309,30,click,2025-07-01T02:29:14.508Z
243,14,purchase,2025-07-01T02:29:20.882Z
292,29,purchase,2025-07-01T02:29:15.834Z
435,4,click,2025-07-01T02:27:28.680Z
257,28,click,2025-07-01T02:27:37.967Z
292,21,purchase,2025-07-01T02:27:30.697Z
258,11,purchase,2025-07-01T02:28:59.690Z
239,14,purchase,2025-07-01T02:28:47.554Z
400,30,purchase,2025-07-01T02:29:00.194Z
490,6,purchase,2025-07-01T02:32:28.882Z
300,30,click,2025-07-01T02:32:23.130Z
343,20,click,2025-07-01T02:32:17.466Z
127,26,purchase,2025-07-01T02:26:22.258Z
424,16,view,2025-07-01T02:26:46.718Z
227,25,purchase,2025-07-01T02:26:14.270Z
459,6,purchase,2025-07-01T02:26:40.649Z
182,9,click,2025-07-01T02:26:23.371Z
419,30,purchase,2025-07-01T02:26:08.708Z
415,13,purchase,2025-07-01T02:27:08.442Z
247,24,click,2025-07-01T02:27:31.104Z
305,22,purchase,2025-07-01T02:27:26.151Z
431,29,click,2025-07-01T02:26:40.144Z
43,19,purchase,2025-07-01T02:27:00.874Z
373,12,purchase,2025-07-01T02:26:46.414Z
322,18,view,2025-07-01T02:26:36.099Z
247,30,view,2025-07-01T02:26:08.001Z
354,16,view,2025-07-01T02:26:42.166Z
468,3,view,2025-07-01T02:26:58.555Z
307,22,view,2025-07-01T02:26:31.553Z
379,23,view,2025-07-01T02:26:13.564Z
92,6,click,2025-07-01T02:26:32.866Z
164,7,click,2025-07-01T02:26:34.481Z
264,4,click,2025-07-01T02:29:35.964Z
442,10,view,2025-07-01T02:29:24.938Z
8,28,view,2025-07-01T02:30:21.487Z
215,3,view,2025-07-01T02:30:20.278Z
308,13,click,2025-07-01T02:26:07.800Z
287,12,purchase,2025-07-01T02:26:36.504Z
297,6,purchase,2025-07-01T02:26:17.910Z
374,5,purchase,2025-07-01T02:28:11.621Z
180,19,purchase,2025-07-01T02:28:05.269Z
210,20,click,2025-07-01T02:28:28.924Z
385,21,view,2025-07-01T02:38:05.073Z
203,21,purchase,2025-07-01T02:38:46.735Z
228,28,click,2025-07-01T02:38:31.049Z
272,1,click,2025-07-01T02:38:25.977Z
218,17,purchase,2025-07-01T02:38:19.101Z
438,19,click,2025-07-01T02:38:46.937Z
426,18,purchase,2025-07-01T02:36:38.230Z
330,23,click,2025-07-01T02:37:09.433Z
480,13,click,2025-07-01T02:37:34.890Z
241,24,purchase,2025-07-01T02:37:29.128Z
23,17,click,2025-07-01T02:36:55.716Z
201,20,click,2025-07-01T02:37:38.229Z
271,8,purchase,2025-07-01T02:33:42.846Z
283,16,purchase,2025-07-01T02:34:20.661Z
338,22,click,2025-07-01T02:33:46.284Z
214,7,purchase,2025-07-01T02:36:19.331Z
385,19,click,2025-07-01T02:36:11.542Z
453,23,click,2025-07-01T02:36:13.772Z
485,3,click,2025-07-01T02:38:13.648Z
357,29,purchase,2025-07-01T02:38:54.413Z
298,14,click,2025-07-01T02:38:27.494Z
413,22,click,2025-07-01T02:33:49.745Z
38,11,purchase,2025-07-01T02:33:57.634Z
316,21,purchase,2025-07-01T02:34:17.034Z
275,1,view,2025-07-01T02:36:40.349Z
245,23,view,2025-07-01T02:37:02.323Z
258,5,click,2025-07-01T02:36:59.284Z
486,24,view,2025-07-01T02:37:11.471Z
480,9,purchase,2025-07-01T02:36:49.144Z
221,24,purchase,2025-07-01T02:37:16.378Z
406,27,click,2025-07-01T02:37:04.751Z
365,9,click,2025-07-01T02:40:53.718Z
497,11,purchase,2025-07-01T02:40:24.639Z
312,15,click,2025-07-01T02:40:28.366Z
385,1,click,2025-07-01T02:40:05.941Z
400,18,click,2025-07-01T02:39:27.963Z
176,26,purchase,2025-07-01T02:39:37.437Z
294,2,click,2025-07-01T02:39:20.205Z
416,2,click,2025-07-01T02:39:40.161Z
21,5,click,2025-07-01T02:39:43.863Z
107,2,click,2025-07-01T02:39:05.128Z
177,19,purchase,2025-07-01T02:39:07.757Z
406,10,click,2025-07-01T02:39:06.747Z
240,3,click,2025-07-01T02:39:44.672Z
296,21,click,2025-07-01T02:39:54.679Z
311,25,purchase,2025-07-01T02:39:25.243Z
313,9,purchase,2025-07-01T02:42:07.749Z
351,20,click,2025-07-01T02:41:53.793Z
371,18,click,2025-07-01T02:42:05.220Z
83,20,click,2025-07-01T02:40:55.748Z
258,5,view,2025-07-01T02:40:33.112Z
39,23,view,2025-07-01T02:40:51.603Z
446,2,click,2025-07-01T02:41:12.827Z
487,7,view,2025-07-01T02:39:47.603Z
124,11,click,2025-07-01T02:39:12.004Z
442,9,view,2025-07-01T02:40:09.685Z
22,1,view,2025-07-01T02:40:10.191Z
409,9,click,2025-07-01T02:39:34.108Z
172,30,click,2025-07-01T02:39:29.775Z
88,8,click,2025-07-01T02:40:00.386Z
315,2,view,2025-07-01T02:39:24.232Z
482,25,view,2025-07-01T02:45:29.015Z
272,2,view,2025-07-01T02:45:42.739Z
87,5,click,2025-07-01T02:45:24.872Z
136,3,click,2025-07-01T02:45:18.094Z
70,15,view,2025-07-01T02:42:49.737Z
423,22,view,2025-07-01T02:43:07.222Z
85,12,click,2025-07-01T02:43:10.656Z
63,3,click,2025-07-01T02:43:26.233Z
196,17,click,2025-07-01T02:43:22.294Z
356,25,purchase,2025-07-01T02:42:55.902Z
153,3,purchase,2025-07-01T02:42:47.107Z
456,22,purchase,2025-07-01T02:44:54.204Z
152,20,click,2025-07-01T02:44:53.596Z
201,27,click,2025-07-01T02:44:39.301Z
148,9,purchase,2025-07-01T02:45:34.569Z
438,17,click,2025-07-01T02:45:54.680Z
456,24,click,2025-07-01T02:46:11.189Z
140,24,purchase,2025-07-01T02:44:26.954Z
292,24,click,2025-07-01T02:44:58.663Z
365,13,view,2025-07-01T02:44:37.385Z
465,5,click,2025-07-01T02:45:36.081Z
116,1,view,2025-07-01T02:46:09.371Z
14,17,view,2025-07-01T02:45:35.375Z
405,9,view,2025-07-01T02:45:30.632Z
392,30,click,2025-07-01T02:45:41.126Z
22,8,click,2025-07-01T02:45:12.333Z
350,21,view,2025-07-01T02:45:15.165Z
494,2,view,2025-07-01T02:45:33.256Z
293,24,view,2025-07-01T02:42:56.516Z
229,28,view,2025-07-01T02:42:48.928Z
11,4,view,2025-07-01T02:43:38.994Z
426,9,click,2025-07-01T02:42:38.309Z
296,17,click,2025-07-01T02:44:41.021Z
81,26,click,2025-07-01T02:44:45.164Z
253,3,view,2025-07-01T02:44:22.805Z
159,6,view,2025-07-01T02:44:36.780Z
270,6,click,2025-07-01T02:43:27.346Z
199,21,purchase,2025-07-01T02:42:40.734Z
123,14,purchase,2025-07-01T02:43:36.163Z
312,2,view,2025-07-01T02:45:30.026Z
293,2,view,2025-07-01T02:46:12.500Z
498,25,view,2025-07-01T02:45:36.989Z
498,4,click,2025-07-01T02:46:07.455Z
383,15,click,2025-07-01T02:45:47.097Z
479,17,purchase,2025-07-01T02:45:12.839Z
331,5,purchase,2025-07-01T02:47:07.348Z
254,24,click,2025-07-01T02:46:44.829Z
247,19,purchase,2025-07-01T02:46:49.780Z
477,1,click,2025-07-01T02:46:42.101Z
389,21,purchase,2025-07-01T02:46:53.720Z
218,14,click,2025-07-01T02:46:47.958Z
66,5,view,2025-07-01T02:46:52.306Z
2,19,view,2025-07-01T02:46:22.210Z
56,8,click,2025-07-01T02:47:10.074Z
186,25,click,2025-07-01T02:46:27.976Z
238,5,click,2025-07-01T02:48:26.355Z
292,29,purchase,2025-07-01T02:47:34.878Z
280,24,click,2025-07-01T02:47:35.990Z
106,4,purchase,2025-07-01T02:48:00.497Z
292,18,click,2025-07-01T02:47:55.432Z
452,12,click,2025-07-01T02:48:15.225Z
114,10,click,2025-07-01T02:47:50.478Z
162,5,purchase,2025-07-01T02:47:30.936Z
323,19,click,2025-07-01T02:47:35.687Z
260,14,purchase,2025-07-01T02:27:49.619Z
500,4,click,2025-07-01T02:28:05.370Z
450,18,purchase,2025-07-01T02:28:28.519Z
163,25,purchase,2025-07-01T02:32:54.032Z
104,30,purchase,2025-07-01T02:33:10.692Z
375,5,click,2025-07-01T02:33:31.553Z
364,20,purchase,2025-07-01T02:33:21.391Z
428,3,click,2025-07-01T02:33:01.449Z
149,26,purchase,2025-07-01T02:33:01.750Z
233,16,purchase,2025-07-01T02:25:19.109Z
397,18,click,2025-07-01T02:25:11.117Z
250,8,purchase,2025-07-01T02:25:24.982Z
243,24,purchase,2025-07-01T02:31:21.351Z
200,16,click,2025-07-01T02:31:14.481Z
382,2,purchase,2025-07-01T02:31:26.810Z
405,23,purchase,2025-07-01T02:27:47.095Z
268,20,click,2025-07-01T02:27:24.735Z
158,2,purchase,2025-07-01T02:27:39.582Z
209,17,purchase,2025-07-01T02:29:08.294Z
190,25,purchase,2025-07-01T02:28:59.892Z
160,26,view,2025-07-01T02:29:06.356Z
342,24,purchase,2025-07-01T02:28:46.544Z
326,2,purchase,2025-07-01T02:29:20.781Z
337,30,click,2025-07-01T02:29:14.609Z
372,29,purchase,2025-07-01T02:32:15.542Z
222,5,click,2025-07-01T02:32:31.314Z
173,12,click,2025-07-01T02:32:19.085Z
315,12,purchase,2025-07-01T02:29:00.598Z
428,21,purchase,2025-07-01T02:29:11.482Z
403,23,purchase,2025-07-01T02:29:01.003Z
419,18,click,2025-07-01T02:28:19.414Z
488,15,purchase,2025-07-01T02:28:27.508Z
265,2,purchase,2025-07-01T02:28:30.840Z
447,19,view,2025-07-01T02:27:23.018Z
247,30,purchase,2025-07-01T02:27:40.894Z
285,25,view,2025-07-01T02:27:28.881Z
127,13,view,2025-07-01T02:33:12.511Z
133,19,purchase,2025-07-01T02:32:42.414Z
153,11,purchase,2025-07-01T02:33:24.028Z
329,16,purchase,2025-07-01T02:32:23.331Z
309,12,purchase,2025-07-01T02:32:33.133Z
497,3,click,2025-07-01T02:32:27.568Z
159,13,purchase,2025-07-01T02:32:25.649Z
253,24,purchase,2025-07-01T02:32:10.390Z
201,29,purchase,2025-07-01T02:32:22.322Z
187,28,purchase,2025-07-01T02:29:57.476Z
350,16,view,2025-07-01T02:29:47.470Z
431,11,purchase,2025-07-01T02:30:23.100Z
330,21,view,2025-07-01T02:32:10.491Z
244,14,view,2025-07-01T02:32:31.416Z
275,24,purchase,2025-07-01T02:32:11.604Z
149,25,view,2025-07-01T02:31:11.527Z
154,17,view,2025-07-01T02:31:31.255Z
192,26,purchase,2025-07-01T02:31:39.733Z
151,15,view,2025-07-01T02:28:26.096Z
419,30,purchase,2025-07-01T02:27:53.354Z
197,29,view,2025-07-01T02:28:14.496Z
279,30,purchase,2025-07-01T02:26:12.452Z
203,8,click,2025-07-01T02:26:06.081Z
312,23,purchase,2025-07-01T02:26:23.977Z
423,12,view,2025-07-01T02:30:59.564Z
174,28,click,2025-07-01T02:30:28.337Z
121,28,purchase,2025-07-01T02:30:33.186Z
209,17,purchase,2025-07-01T02:25:46.391Z
253,16,purchase,2025-07-01T02:25:33.264Z
290,10,purchase,2025-07-01T02:25:43.063Z
268,20,purchase,2025-07-01T02:32:16.554Z
421,9,purchase,2025-07-01T02:32:38.689Z
293,15,click,2025-07-01T02:32:04.126Z
246,2,purchase,2025-07-01T02:32:50.600Z
237,16,view,2025-07-01T02:33:36.631Z
145,30,purchase,2025-07-01T02:33:07.139Z
133,23,purchase,2025-07-01T02:28:18.104Z
330,8,purchase,2025-07-01T02:27:48.306Z
241,27,click,2025-07-01T02:28:07.591Z
206,5,click,2025-07-01T02:28:20.535Z
408,22,click,2025-07-01T02:28:35.180Z
438,13,purchase,2025-07-01T02:28:13.086Z
241,15,purchase,2025-07-01T02:31:51.153Z
117,6,purchase,2025-07-01T02:31:48.424Z
160,10,click,2025-07-01T02:31:20.442Z
377,26,purchase,2025-07-01T02:31:43.777Z
245,17,view,2025-07-01T02:31:19.836Z
134,18,purchase,2025-07-01T02:31:49.131Z
382,20,purchase,2025-07-01T02:29:43.939Z
371,28,purchase,2025-07-01T02:30:13.823Z
203,11,view,2025-07-01T02:29:36.671Z
345,2,purchase,2025-07-01T02:32:30.302Z
343,18,purchase,2025-07-01T02:32:07.358Z
364,7,click,2025-07-01T02:32:21.208Z
334,5,purchase,2025-07-01T02:26:02.340Z
249,11,purchase,2025-07-01T02:25:45.686Z
248,22,click,2025-07-01T02:25:56.988Z
370,14,purchase,2025-07-01T02:32:19.388Z
148,28,purchase,2025-07-01T02:32:29.897Z
215,18,purchase,2025-07-01T02:32:21.310Z
257,17,purchase,2025-07-01T02:28:21.240Z
284,19,purchase,2025-07-01T02:28:24.886Z
418,13,view,2025-07-01T02:28:39.486Z
252,3,click,2025-07-01T02:25:28.318Z
106,4,click,2025-07-01T02:26:03.554Z
160,16,purchase,2025-07-01T02:25:56.887Z
430,13,purchase,2025-07-01T02:30:10.091Z
273,8,click,2025-07-01T02:29:43.232Z
347,20,purchase,2025-07-01T02:29:40.706Z
103,19,purchase,2025-07-01T02:32:47.552Z
325,29,purchase,2025-07-01T02:33:23.220Z
127,11,view,2025-07-01T02:32:42.314Z
390,23,view,2025-07-01T02:25:41.142Z
165,23,purchase,2025-07-01T02:25:35.484Z
319,14,click,2025-07-01T02:25:43.971Z
378,14,click,2025-07-01T02:25:47.200Z
301,26,click,2025-07-01T02:25:58.500Z
133,7,purchase,2025-07-01T02:25:58.904Z
435,12,purchase,2025-07-01T02:32:35.153Z
440,14,purchase,2025-07-01T02:32:11.806Z
297,29,view,2025-07-01T02:32:29.998Z
1,30,click,2025-07-01T02:30:54.004Z
491,24,click,2025-07-01T02:30:46.928Z
449,20,view,2025-07-01T02:30:47.840Z
116,4,click,2025-07-01T02:30:38.342Z
391,9,click,2025-07-01T02:29:02.520Z
348,6,click,2025-07-01T02:28:57.964Z
385,26,purchase,2025-07-01T02:29:07.576Z
457,14,click,2025-07-01T02:25:03.184Z
191,10,purchase,2025-07-01T02:24:44.241Z
412,10,view,2025-07-01T02:25:01.975Z
390,18,view,2025-07-01T02:25:56.385Z
318,18,click,2025-07-01T02:26:02.037Z
488,20,purchase,2025-07-01T02:25:59.410Z
141,14,click,2025-07-01T02:30:32.782Z
427,6,click,2025-07-01T02:30:29.549Z
196,18,purchase,2025-07-01T02:30:33.590Z
445,18,view,2025-07-01T02:33:38.453Z
247,25,purchase,2025-07-01T02:32:57.262Z
121,24,view,2025-07-01T02:33:35.616Z
336,11,view,2025-07-01T02:26:20.943Z
167,18,purchase,2025-07-01T02:26:08.506Z
482,24,purchase,2025-07-01T02:26:35.491Z
383,10,purchase,2025-07-01T02:26:51.776Z
202,20,view,2025-07-01T02:26:39.437Z
426,14,purchase,2025-07-01T02:26:09.316Z
317,27,purchase,2025-07-01T02:32:47.250Z
419,14,purchase,2025-07-01T02:33:33.476Z
490,22,view,2025-07-01T02:33:31.149Z
342,17,click,2025-07-01T02:30:12.613Z
124,6,click,2025-07-01T02:29:25.744Z
220,25,purchase,2025-07-01T02:30:05.352Z
388,16,purchase,2025-07-01T02:38:17.284Z
149,21,purchase,2025-07-01T02:38:34.385Z
299,3,click,2025-07-01T02:38:40.267Z
264,15,purchase,2025-07-01T02:38:30.444Z
272,3,click,2025-07-01T02:38:34.789Z
410,30,purchase,2025-07-01T02:38:00.924Z
225,15,click,2025-07-01T02:38:05.883Z
470,7,click,2025-07-01T02:38:36.001Z
326,10,purchase,2025-07-01T02:38:01.939Z
386,14,purchase,2025-07-01T02:38:28.703Z
467,30,click,2025-07-01T02:38:30.243Z
455,5,purchase,2025-07-01T02:38:34.890Z
236,11,purchase,2025-07-01T02:35:57.590Z
305,28,purchase,2025-07-01T02:36:12.963Z
181,21,view,2025-07-01T02:36:09.925Z
339,27,purchase,2025-07-01T02:36:18.115Z
288,1,purchase,2025-07-01T02:36:24.814Z
268,29,click,2025-07-01T02:35:58.095Z
464,2,purchase,2025-07-01T02:36:11.844Z
364,27,view,2025-07-01T02:36:30.029Z
227,13,view,2025-07-01T02:36:25.777Z
175,18,purchase,2025-07-01T02:36:37.823Z
124,11,click,2025-07-01T02:36:10.937Z
401,5,click,2025-07-01T02:36:19.227Z
272,28,purchase,2025-07-01T02:33:53.696Z
302,11,purchase,2025-07-01T02:33:57.937Z
201,16,view,2025-07-01T02:34:21.268Z
463,15,view,2025-07-01T02:37:17.485Z
428,21,purchase,2025-07-01T02:36:51.273Z
328,30,view,2025-07-01T02:36:58.980Z
371,23,purchase,2025-07-01T02:34:05.721Z
125,9,click,2025-07-01T02:34:08.754Z
457,30,click,2025-07-01T02:34:01.065Z
121,10,click,2025-07-01T02:36:59.691Z
210,11,purchase,2025-07-01T02:37:10.141Z
263,4,purchase,2025-07-01T02:37:29.228Z
468,2,click,2025-07-01T02:34:16.023Z
230,29,click,2025-07-01T02:33:45.074Z
248,24,purchase,2025-07-01T02:33:44.566Z
405,18,purchase,2025-07-01T02:37:36.004Z
260,7,purchase,2025-07-01T02:36:43.482Z
360,17,click,2025-07-01T02:36:54.202Z
249,29,purchase,2025-07-01T02:38:51.077Z
455,27,view,2025-07-01T02:37:59.203Z
105,28,view,2025-07-01T02:38:10.922Z
359,10,purchase,2025-07-01T02:38:49.159Z
236,13,click,2025-07-01T02:38:42.795Z
25,11,purchase,2025-07-01T02:38:10.518Z
276,17,purchase,2025-07-01T02:36:02.055Z
309,11,view,2025-07-01T02:36:36.401Z
294,29,purchase,2025-07-01T02:36:19.534Z
297,18,purchase,2025-07-01T02:34:10.367Z
209,26,purchase,2025-07-01T02:33:45.982Z
141,22,purchase,2025-07-01T02:33:59.147Z
66,2,click,2025-07-01T02:35:04.913Z
43,1,click,2025-07-01T02:35:01.685Z
359,15,view,2025-07-01T02:35:43.064Z
473,13,view,2025-07-01T02:34:33.832Z
249,18,click,2025-07-01T02:37:26.802Z
404,3,purchase,2025-07-01T02:37:14.631Z
473,20,purchase,2025-07-01T02:36:57.333Z
420,30,click,2025-07-01T02:38:29.927Z
209,9,purchase,2025-07-01T02:38:20.010Z
213,25,purchase,2025-07-01T02:38:19.403Z
348,28,purchase,2025-07-01T02:38:24.564Z
384,12,view,2025-07-01T02:38:12.638Z
117,22,purchase,2025-07-01T02:38:14.052Z
216,11,click,2025-07-01T02:39:49.321Z
412,13,purchase,2025-07-01T02:39:24.637Z
126,5,purchase,2025-07-01T02:39:08.970Z
159,13,purchase,2025-07-01T02:39:21.112Z
146,4,purchase,2025-07-01T02:39:15.036Z
337,12,click,2025-07-01T02:39:36.225Z
273,19,view,2025-07-01T02:40:32.810Z
431,27,view,2025-07-01T02:41:00.594Z
101,23,purchase,2025-07-01T02:40:21.811Z
429,30,purchase,2025-07-01T02:41:47.741Z
351,1,click,2025-07-01T02:42:07.040Z
274,19,click,2025-07-01T02:42:15.734Z
356,24,click,2025-07-01T02:42:11.186Z
162,4,purchase,2025-07-01T02:41:47.639Z
454,28,purchase,2025-07-01T02:42:28.479Z
242,25,click,2025-07-01T02:39:41.826Z
183,6,purchase,2025-07-01T02:39:53.870Z
253,18,click,2025-07-01T02:39:38.041Z
250,8,click,2025-07-01T02:42:17.654Z
167,21,purchase,2025-07-01T02:41:36.896Z
345,6,purchase,2025-07-01T02:41:59.859Z
108,22,purchase,2025-07-01T02:40:29.677Z
136,17,view,2025-07-01T02:41:00.191Z
428,24,purchase,2025-07-01T02:41:04.231Z
234,5,purchase,2025-07-01T02:39:49.523Z
173,10,click,2025-07-01T02:39:59.172Z
150,4,purchase,2025-07-01T02:39:43.258Z
227,17,purchase,2025-07-01T02:39:22.821Z
426,19,click,2025-07-01T02:39:28.566Z
115,6,click,2025-07-01T02:39:13.722Z
439,30,view,2025-07-01T02:41:56.621Z
486,26,purchase,2025-07-01T02:42:27.467Z
254,23,view,2025-07-01T02:42:08.458Z
267,27,click,2025-07-01T02:39:44.874Z
147,24,purchase,2025-07-01T02:39:38.848Z
478,4,click,2025-07-01T02:39:50.230Z
440,9,purchase,2025-07-01T02:40:21.912Z
438,5,click,2025-07-01T02:40:27.963Z
347,17,click,2025-07-01T02:40:38.171Z
460,17,purchase,2025-07-01T02:39:40.917Z
130,15,click,2025-07-01T02:39:08.768Z
148,6,click,2025-07-01T02:39:42.551Z
361,7,purchase,2025-07-01T02:39:50.838Z
400,23,purchase,2025-07-01T02:40:05.336Z
277,8,click,2025-07-01T02:39:46.492Z
333,26,view,2025-07-01T02:42:08.559Z
104,30,view,2025-07-01T02:42:17.149Z
242,27,purchase,2025-07-01T02:41:58.647Z
477,4,view,2025-07-01T02:39:16.566Z
18,17,view,2025-07-01T02:39:35.821Z
68,15,view,2025-07-01T02:39:34.310Z
379,3,click,2025-07-01T02:39:37.941Z
178,10,view,2025-07-01T02:40:35.638Z
305,12,purchase,2025-07-01T02:40:29.984Z
155,19,purchase,2025-07-01T02:40:49.884Z
172,24,view,2025-07-01T02:40:59.282Z
241,20,purchase,2025-07-01T02:40:39.181Z
320,23,purchase,2025-07-01T02:40:40.496Z
289,24,purchase,2025-07-01T02:41:12.221Z
492,17,click,2025-07-01T02:40:44.636Z
265,7,purchase,2025-07-01T02:40:28.668Z
150,20,purchase,2025-07-01T02:39:54.983Z
444,28,purchase,2025-07-01T02:39:26.855Z
266,11,purchase,2025-07-01T02:40:11.301Z
443,23,purchase,2025-07-01T02:45:39.610Z
500,25,purchase,2025-07-01T02:45:19.005Z
235,16,view,2025-07-01T02:45:20.522Z
167,16,purchase,2025-07-01T02:45:09.196Z
220,16,purchase,2025-07-01T02:45:10.714Z
143,11,view,2025-07-01T02:44:03.885Z
153,23,purchase,2025-07-01T02:44:24.623Z
216,27,purchase,2025-07-01T02:44:57.553Z
454,4,purchase,2025-07-01T02:42:46.906Z
115,8,purchase,2025-07-01T02:42:59.142Z
127,18,click,2025-07-01T02:42:40.229Z
165,7,purchase,2025-07-01T02:46:03.584Z
201,2,click,2025-07-01T02:45:36.787Z
216,11,purchase,2025-07-01T02:45:30.329Z
477,22,purchase,2025-07-01T02:46:02.069Z
230,26,purchase,2025-07-01T02:45:45.177Z
128,27,purchase,2025-07-01T02:45:45.784Z
415,5,click,2025-07-01T02:45:26.081Z
167,20,click,2025-07-01T02:45:32.551Z
471,7,purchase,2025-07-01T02:45:40.114Z
262,23,purchase,2025-07-01T02:44:31.909Z
101,26,purchase,2025-07-01T02:44:25.234Z
133,17,view,2025-07-01T02:44:14.722Z
381,28,view,2025-07-01T02:43:29.488Z
225,26,purchase,2025-07-01T02:43:07.121Z
128,18,view,2025-07-01T02:42:44.575Z
292,20,purchase,2025-07-01T02:46:02.575Z
417,8,click,2025-07-01T02:45:35.275Z
343,17,purchase,2025-07-01T02:45:40.517Z
426,19,click,2025-07-01T02:43:12.371Z
67,29,view,2025-07-01T02:43:24.417Z
261,28,view,2025-07-01T02:43:02.474Z
14,6,view,2025-07-01T02:42:54.997Z
202,2,click,2025-07-01T02:45:55.997Z
164,1,purchase,2025-07-01T02:45:50.235Z
367,21,purchase,2025-07-01T02:45:40.416Z
480,30,purchase,2025-07-01T02:43:24.720Z
320,23,purchase,2025-07-01T02:43:11.059Z
368,10,view,2025-07-01T02:43:17.236Z
313,11,view,2025-07-01T02:45:54.781Z
373,30,view,2025-07-01T02:46:03.483Z
336,24,purchase,2025-07-01T02:45:40.316Z
405,15,purchase,2025-07-01T02:46:51.901Z
140,12,view,2025-07-01T02:47:08.052Z
374,28,view,2025-07-01T02:47:10.277Z
112,21,purchase,2025-07-01T02:46:26.658Z
260,17,view,2025-07-01T02:47:08.962Z
320,27,view,2025-07-01T02:47:14.015Z
340,15,purchase,2025-07-01T02:47:49.468Z
